db_id,original_question,translated_question,query
flight_2,Which airlines have a flight with source airport AHD?,ఏ ఎయిర్‌లైన్స్ సోర్స్ ఎయిర్‌పోర్ట్ AHDతో విమానాన్ని కలిగి ఉన్నాయి?,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""AHD"""
flight_2,What are airlines that have flights arriving at airport 'AHD'?,ఎయిర్‌పోర్ట్ &#39;AHD&#39;కి విమానాలు చేరుకునే ఎయిర్‌లైన్స్ ఏమిటి?,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  ""AHD"""
flight_2,Which airlines have a flight with destination airport AHD?,గమ్యస్థాన విమానాశ్రయం AHDతో ఏ విమానయాన సంస్థలు విమానాలను కలిగి ఉన్నాయి?,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  ""AHD"""
flight_2,Find all airlines that have flights from both airports 'APG' and 'CVO'.,&#39;APG&#39; మరియు &#39;CVO&#39; రెండు విమానాశ్రయాల నుండి విమానాలను కలిగి ఉన్న అన్ని ఎయిర్‌లైన్‌లను కనుగొనండి.,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG"" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO"""
flight_2,Which airlines have departing flights from both APG and CVO airports?,ఏ ఎయిర్‌లైన్స్ APG మరియు CVO విమానాశ్రయాల నుండి బయలుదేరే విమానాలను కలిగి ఉన్నాయి?,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG"" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO"""
flight_2,Find all airlines that have flights from airport 'CVO' but not from 'APG'.,విమానాశ్రయం &#39;CVO&#39; నుండి విమానాలను కలిగి ఉన్న అన్ని ఎయిర్‌లైన్‌లను కనుగొనండి కానీ &#39;APG&#39; నుండి కాదు.,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO"" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG"""
flight_2,Which airlines have departures from CVO but not from APG airports?,APG విమానాశ్రయాల నుండి కాకుండా CVO నుండి బయలుదేరే విమానయాన సంస్థలు ఏవి?,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO"" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG"""
flight_2,Find all airlines that have at least 10 flights.,కనీసం 10 విమానాలు ఉన్న అన్ని విమానయాన సంస్థలను కనుగొనండి.,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10
flight_2,Which airlines have at least 10 flights?,ఏ ఎయిర్‌లైన్స్‌లో కనీసం 10 విమానాలు ఉన్నాయి?,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10
flight_2,Find all airlines that have fewer than 200 flights.,200 కంటే తక్కువ విమానాలు ఉన్న అన్ని విమానయాన సంస్థలను కనుగొనండి.,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200
flight_2,Which airlines have less than 200 flights?,ఏ ఎయిర్‌లైన్స్ 200 కంటే తక్కువ విమానాలను కలిగి ఉన్నాయి?,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200
flight_2,"What are flight numbers of Airline ""United Airlines""?",ఎయిర్‌లైన్ &quot;యునైటెడ్ ఎయిర్‌లైన్స్&quot; విమాన సంఖ్యలు ఏమిటి?,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T2.uid  =  T1.Airline WHERE T2.Airline  =  ""United Airlines"""
flight_2,Which flight numbers correspond to United Airlines flights?,యునైటెడ్ ఎయిర్‌లైన్స్ విమానాలకు ఏ విమాన నంబర్‌లు సరిపోతాయి?,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T2.uid  =  T1.Airline WHERE T2.Airline  =  ""United Airlines"""
flight_2,"What are flight numbers of flights departing from Airport ""APG""?",విమానాశ్రయం &quot;APG&quot; నుండి బయలుదేరే విమానాల సంఖ్యలు ఏమిటి?,"SELECT FlightNo FROM FLIGHTS WHERE SourceAirport  =  ""APG"""
flight_2,Give the flight numbers of flights leaving from APG.,APG నుండి బయలుదేరే విమానాల విమాన నంబర్‌లను ఇవ్వండి.,"SELECT FlightNo FROM FLIGHTS WHERE SourceAirport  =  ""APG"""
flight_2,"What are flight numbers of flights arriving at Airport ""APG""?",విమానాశ్రయం &quot;APG&quot;కి చేరుకునే విమానాల విమాన సంఖ్యలు ఏమిటి?,"SELECT FlightNo FROM FLIGHTS WHERE DestAirport  =  ""APG"""
flight_2,Give the flight numbers of flights landing at APG.,APGలో ల్యాండింగ్ అయ్యే విమానాల సంఖ్యలను ఇవ్వండి.,"SELECT FlightNo FROM FLIGHTS WHERE DestAirport  =  ""APG"""
flight_2,"What are flight numbers of flights departing from City ""Aberdeen ""?",సిటీ &quot;అబెర్డీన్&quot; నుండి బయలుదేరే విమానాల సంఖ్యలు ఏమిటి?,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen"""
flight_2,Give the flight numbers of flights leaving from Aberdeen.,అబెర్డీన్ నుండి బయలుదేరే విమానాల సంఖ్యలను ఇవ్వండి.,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen"""
flight_2,"What are flight numbers of flights arriving at City ""Aberdeen""?",సిటీ &quot;అబెర్డీన్&quot;కి చేరుకునే విమానాల సంఖ్యలు ఏమిటి?,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen"""
flight_2,Give the flight numbers of flights arriving in Aberdeen.,అబెర్డీన్‌కు చేరుకునే విమానాల విమాన నంబర్‌లను ఇవ్వండి.,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen"""
flight_2,Find the number of flights landing in the city of Aberdeen or Abilene.,అబెర్డీన్ లేదా అబిలీన్ నగరంలో ల్యాండ్ అవుతున్న విమానాల సంఖ్యను కనుగొనండి.,"SELECT count(*) FROM Flights AS T1 JOIN Airports AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.city  =  ""Aberdeen"" OR T2.city  =  ""Abilene"""
flight_2,How many flights land in Aberdeen or Abilene?,అబెర్డీన్ లేదా అబిలీన్‌లో ఎన్ని విమానాలు దిగుతాయి?,"SELECT count(*) FROM Flights AS T1 JOIN Airports AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.city  =  ""Aberdeen"" OR T2.city  =  ""Abilene"""
flight_2,Find the name of airports which do not have any flight in and out.,లోపలికి మరియు బయటికి ఎటువంటి విమానాలు లేని విమానాశ్రయాల పేరును కనుగొనండి.,SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights)
flight_2,Which airports do not have departing or arriving flights?,ఏ విమానాశ్రయాలలో బయలుదేరే లేదా వచ్చే విమానాలు లేవు?,SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights)
employee_hire_evaluation,How many employees are there?,ఎంత మంది ఉద్యోగులు ఉన్నారు?,SELECT count(*) FROM employee
employee_hire_evaluation,Count the number of employees,ఉద్యోగుల సంఖ్యను లెక్కించండి,SELECT count(*) FROM employee
employee_hire_evaluation,Sort employee names by their age in ascending order.,ఉద్యోగి పేర్లను వారి వయస్సు ప్రకారం ఆరోహణ క్రమంలో క్రమబద్ధీకరించండి.,SELECT name FROM employee ORDER BY age
employee_hire_evaluation,List the names of employees and sort in ascending order of age.,ఉద్యోగుల పేర్లను జాబితా చేయండి మరియు వయస్సు ఆరోహణ క్రమంలో క్రమబద్ధీకరించండి.,SELECT name FROM employee ORDER BY age
employee_hire_evaluation,What is the number of employees from each city?,ఒక్కో నగరం నుంచి ఉద్యోగుల సంఖ్య ఎంత?,"SELECT count(*) ,  city FROM employee GROUP BY city"
employee_hire_evaluation,Count the number of employees for each city.,ప్రతి నగరానికి ఉద్యోగుల సంఖ్యను లెక్కించండి.,"SELECT count(*) ,  city FROM employee GROUP BY city"
employee_hire_evaluation,Which cities do more than one employee under age 30 come from?,30 ఏళ్లలోపు ఒకరి కంటే ఎక్కువ మంది ఉద్యోగులు ఏ నగరాల నుండి వచ్చారు?,SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1
employee_hire_evaluation,Find the cities that have more than one employee under age 30.,30 ఏళ్లలోపు ఒకరి కంటే ఎక్కువ మంది ఉద్యోగులు ఉన్న నగరాలను కనుగొనండి.,SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1
employee_hire_evaluation,Find the number of shops in each location.,ప్రతి ప్రదేశంలో దుకాణాల సంఖ్యను కనుగొనండి.,"SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION"
employee_hire_evaluation,How many shops are there in each location?,ఒక్కో ప్రదేశంలో ఎన్ని దుకాణాలు ఉన్నాయి?,"SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION"
employee_hire_evaluation,Find the manager name and district of the shop whose number of products is the largest.,"దుకాణం యొక్క మేనేజర్ పేరు మరియు జిల్లాను కనుగొనండి, దీని ఉత్పత్తుల సంఖ్య అతిపెద్దది.","SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1"
employee_hire_evaluation,What are the manager name and district of the shop that sells the largest number of products?,అత్యధిక సంఖ్యలో ఉత్పత్తులను విక్రయించే దుకాణం యొక్క మేనేజర్ పేరు మరియు జిల్లా ఏమిటి?,"SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1"
employee_hire_evaluation,find the minimum and maximum number of products of all stores.,అన్ని స్టోర్‌ల ఉత్పత్తుల యొక్క కనిష్ట మరియు గరిష్ట సంఖ్యను కనుగొనండి.,"SELECT min(Number_products) ,  max(Number_products) FROM shop"
employee_hire_evaluation,What are the minimum and maximum number of products across all the shops?,అన్ని దుకాణాలలో కనిష్ట మరియు గరిష్ట సంఖ్యలో ఉత్పత్తుల సంఖ్య ఏమిటి?,"SELECT min(Number_products) ,  max(Number_products) FROM shop"
employee_hire_evaluation,"Return the name, location and district of all shops in descending order of number of products.","ఉత్పత్తుల సంఖ్య అవరోహణ క్రమంలో అన్ని దుకాణాల పేరు, స్థానం మరియు జిల్లాను తిరిగి ఇవ్వండి.","SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC"
employee_hire_evaluation,"Sort all the shops by number products in descending order, and return the name, location and district of each shop.","అన్ని షాపులను సంఖ్య ఉత్పత్తుల ఆధారంగా అవరోహణ క్రమంలో క్రమబద్ధీకరించండి మరియు ప్రతి దుకాణం పేరు, స్థానం మరియు జిల్లాను తిరిగి ఇవ్వండి.","SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC"
