db_id,original_question,translated_question,query
flight_2,Which airlines have less than 200 flights?,የትኞቹ አየር መንገዶች ከ200 በታች በረራ አላቸው?,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200
flight_2,"What are flight numbers of Airline ""United Airlines""?",አየር መንገድ &quot;የተባበሩት አየር መንገድ&quot; የበረራ ቁጥሮች ምንድ ናቸው?,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T2.uid  =  T1.Airline WHERE T2.Airline  =  ""United Airlines"""
flight_2,Which flight numbers correspond to United Airlines flights?,ከዩናይትድ አየር መንገድ በረራዎች ጋር የሚዛመደው የበረራ ቁጥሮች የትኞቹ ናቸው?,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T2.uid  =  T1.Airline WHERE T2.Airline  =  ""United Airlines"""
flight_2,"What are flight numbers of flights departing from Airport ""APG""?",ከአውሮፕላን ማረፊያ &quot;APG&quot; የሚነሱ የበረራ ቁጥሮች ምን ያህል ናቸው?,"SELECT FlightNo FROM FLIGHTS WHERE SourceAirport  =  ""APG"""
flight_2,Give the flight numbers of flights leaving from APG.,ከኤፒጂ የሚነሱ በረራዎችን የበረራ ቁጥሮች ይስጡ።,"SELECT FlightNo FROM FLIGHTS WHERE SourceAirport  =  ""APG"""
flight_2,"What are flight numbers of flights arriving at Airport ""APG""?",በአውሮፕላን ማረፊያ &quot;APG&quot; የሚደርሱ የበረራ ቁጥሮች ምን ያህል ናቸው?,"SELECT FlightNo FROM FLIGHTS WHERE DestAirport  =  ""APG"""
flight_2,Give the flight numbers of flights landing at APG.,በኤፒጂ የሚያርፉ የበረራ ቁጥሮችን ይስጡ።,"SELECT FlightNo FROM FLIGHTS WHERE DestAirport  =  ""APG"""
flight_2,"What are flight numbers of flights departing from City ""Aberdeen ""?",ከ &quot;አበርዲን&quot; ከተማ የሚነሱ የበረራ ቁጥሮች ምን ያህል ናቸው?,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen"""
flight_2,Give the flight numbers of flights leaving from Aberdeen.,ከአበርዲን የሚነሱ በረራዎችን የበረራ ቁጥሮች ይስጡ።,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen"""
flight_2,"What are flight numbers of flights arriving at City ""Aberdeen""?",ወደ ከተማ &quot;አበርዲን&quot; የሚደርሱ የበረራ ቁጥሮች ምን ያህል ናቸው?,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen"""
flight_2,Give the flight numbers of flights arriving in Aberdeen.,አበርዲን የሚደርሱ የበረራ ቁጥሮችን ይስጡ።,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen"""
flight_2,Find the number of flights landing in the city of Aberdeen or Abilene.,በአበርዲን ወይም በአቢሊን ከተማ የሚያርፉ የበረራዎች ብዛት ያግኙ።,"SELECT count(*) FROM Flights AS T1 JOIN Airports AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.city  =  ""Aberdeen"" OR T2.city  =  ""Abilene"""
flight_2,How many flights land in Aberdeen or Abilene?,በአበርዲን ወይም አቢሊን ውስጥ ስንት በረራዎች ያርፋሉ?,"SELECT count(*) FROM Flights AS T1 JOIN Airports AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.city  =  ""Aberdeen"" OR T2.city  =  ""Abilene"""
flight_2,Find the name of airports which do not have any flight in and out.,ከውስጥ እና ከውጪ ምንም አይነት በረራ የሌላቸውን የአየር ማረፊያዎች ስም ያግኙ።,SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights)
flight_2,Which airports do not have departing or arriving flights?,የመነሳት እና የመድረሻ በረራዎች የሌላቸው የትኞቹ አየር ማረፊያዎች ናቸው?,SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights)
employee_hire_evaluation,How many employees are there?,ስንት ሰራተኞች አሉ?,SELECT count(*) FROM employee
employee_hire_evaluation,Count the number of employees,የሰራተኞችን ብዛት ይቁጠሩ,SELECT count(*) FROM employee
employee_hire_evaluation,Sort employee names by their age in ascending order.,የሰራተኛ ስሞችን በእድሜያቸው በቅደም ተከተል ደርድር።,SELECT name FROM employee ORDER BY age
employee_hire_evaluation,List the names of employees and sort in ascending order of age.,የሰራተኞችን ስም ይዘርዝሩ እና በእድሜ ቅደም ተከተል ለይ።,SELECT name FROM employee ORDER BY age
employee_hire_evaluation,What is the number of employees from each city?,ከእያንዳንዱ ከተማ የሰራተኞች ብዛት ስንት ነው?,"SELECT count(*) ,  city FROM employee GROUP BY city"
employee_hire_evaluation,Count the number of employees for each city.,ለእያንዳንዱ ከተማ የሰራተኞችን ብዛት ይቁጠሩ።,"SELECT count(*) ,  city FROM employee GROUP BY city"
employee_hire_evaluation,Which cities do more than one employee under age 30 come from?,ከ 30 ዓመት በታች የሆኑ ከአንድ በላይ ሰራተኞች የሚመጡት ከየትኞቹ ከተሞች ነው?,SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1
employee_hire_evaluation,Find the cities that have more than one employee under age 30.,ከ 30 ዓመት በታች የሆኑ ከአንድ በላይ ሰራተኞች ያሏቸውን ከተሞች ያግኙ።,SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1
employee_hire_evaluation,Find the number of shops in each location.,በእያንዳንዱ ቦታ የሱቆችን ብዛት ያግኙ.,"SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION"
employee_hire_evaluation,How many shops are there in each location?,በእያንዳንዱ ቦታ ስንት ሱቆች አሉ?,"SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION"
employee_hire_evaluation,Find the manager name and district of the shop whose number of products is the largest.,የምርት ብዛት ትልቁ የሆነውን የሱቁን አስተዳዳሪ ስም እና ወረዳ ያግኙ።,"SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1"
employee_hire_evaluation,What are the manager name and district of the shop that sells the largest number of products?,ከፍተኛ ቁጥር ያላቸውን ምርቶች የሚሸጠው የሱቅ አስተዳዳሪ ስም እና አውራጃ ምን ይባላል?,"SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1"
employee_hire_evaluation,find the minimum and maximum number of products of all stores.,የሁሉንም መደብሮች ምርቶች ዝቅተኛ እና ከፍተኛ ቁጥር ያግኙ።,"SELECT min(Number_products) ,  max(Number_products) FROM shop"
employee_hire_evaluation,What are the minimum and maximum number of products across all the shops?,በሁሉም ሱቆች ውስጥ ዝቅተኛው እና ከፍተኛው የምርት ብዛት ምን ያህል ነው?,"SELECT min(Number_products) ,  max(Number_products) FROM shop"
employee_hire_evaluation,"Return the name, location and district of all shops in descending order of number of products.",የሁሉም ሱቆች ስም፣ ቦታ እና ወረዳ በምርት ብዛት ቁልቁል ይመለሱ።,"SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC"
employee_hire_evaluation,"Sort all the shops by number products in descending order, and return the name, location and district of each shop.",ሁሉንም ሱቆች በቁጥር ምርቶች በቅደም ተከተል ደርድር፣ እና የእያንዳንዱን ሱቅ ስም፣ ቦታ እና ወረዳ ይመልሱ።,"SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC"
employee_hire_evaluation,Find the names of stores whose number products is more than the average number of products.,የቁጥራቸው ምርቶች ከአማካይ የምርት ብዛት በላይ የሆኑ የመደብሮችን ስም ያግኙ።,SELECT name FROM shop WHERE number_products  >  (SELECT avg(number_products) FROM shop)
employee_hire_evaluation,Which shops' number products is above the average? Give me the shop names.,የትኞቹ የሱቆች ቁጥር ምርቶች ከአማካይ በላይ ናቸው? የሱቅ ስሞችን ስጠኝ.,SELECT name FROM shop WHERE number_products  >  (SELECT avg(number_products) FROM shop)
employee_hire_evaluation,find the name of employee who was awarded the most times in the evaluation.,በግምገማው ውስጥ ብዙ ጊዜ የተሸለመውን ሰራተኛ ስም ያግኙ።,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1
employee_hire_evaluation,Which employee received the most awards in evaluations? Give me the employee name.,በግምገማዎች ውስጥ ብዙ ሽልማቶችን ያገኘው ሠራተኛ የትኛው ነው? የሰራተኛ ስም ስጠኝ.,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1
employee_hire_evaluation,Find the name of the employee who got the highest one time bonus.,ከፍተኛውን የአንድ ጊዜ ጉርሻ ያገኘውን ሰራተኛ ስም ያግኙ።,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID ORDER BY t2.bonus DESC LIMIT 1
employee_hire_evaluation,Which employee received the biggest bonus? Give me the employee name.,የትኛው ሰራተኛ ትልቁን ጉርሻ ተቀብሏል? የሰራተኛ ስም ስጠኝ.,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID ORDER BY t2.bonus DESC LIMIT 1
employee_hire_evaluation,Find the names of employees who never won any award in the evaluation.,በግምገማው ውስጥ ምንም አይነት ሽልማት ያላሸነፉ ሰራተኞችን ስም ያግኙ።,SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation)
employee_hire_evaluation,What are the names of the employees who never received any evaluation?,ምንም ዓይነት ግምገማ ያላገኙ ሰራተኞች ስም ማን ይባላል?,SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation)
employee_hire_evaluation,What is the name of the shop that is hiring the largest number of employees?,ከፍተኛ ቁጥር ያላቸውን ሰራተኞች እየቀጠረ ያለው ሱቅ ማን ይባላል?,SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1
employee_hire_evaluation,Which shop has the most employees? Give me the shop name.,ብዙ ሰራተኛ ያለው የትኛው ሱቅ ነው? የሱቁን ስም ስጠኝ.,SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1
employee_hire_evaluation,Find the name of the shops that do not hire any employee.,ማንኛውንም ሰራተኛ የማይቀጥሩ የሱቆችን ስም ይፈልጉ።,SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring)
employee_hire_evaluation,Which shops run with no employees? Find the shop names,የትኞቹ ሱቆች ያለ ሰራተኛ ይሰራሉ? የሱቅ ስሞችን ያግኙ,SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring)
employee_hire_evaluation,Find the number of employees hired in each shop; show the shop name as well.,በእያንዳንዱ ሱቅ ውስጥ የተቀጠሩትን ሰራተኞች ብዛት ያግኙ; የሱቁን ስምም አሳይ.,"SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name"
employee_hire_evaluation,"For each shop, return the number of employees working there and the name of the shop.","ለእያንዳንዱ ሱቅ, እዚያ የሚሰሩ ሰራተኞችን ቁጥር እና የሱቁን ስም ይመልሱ.","SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name"
employee_hire_evaluation,What is total bonus given in all evaluations?,በሁሉም ግምገማዎች የሚሰጠው አጠቃላይ ጉርሻ ምንድን ነው?,SELECT sum(bonus) FROM evaluation
employee_hire_evaluation,Find the total amount of bonus given in all the evaluations.,በሁሉም ግምገማዎች ውስጥ የተሰጠውን አጠቃላይ የጉርሻ መጠን ያግኙ።,SELECT sum(bonus) FROM evaluation
employee_hire_evaluation,Give me all the information about hiring.,ስለ ቅጥር ሁሉንም መረጃ ስጠኝ.,SELECT * FROM hiring
employee_hire_evaluation,What is all the information about hiring?,ስለ መቅጠር ሁሉም መረጃ ምንድን ነው?,SELECT * FROM hiring
employee_hire_evaluation,Which district has both stores with less than 3000 products and stores with more than 10000 products?,ከ 3000 ያነሱ ምርቶች እና ከ 10000 በላይ ምርቶች ያላቸው መደብሮች ያሉት የትኛው ወረዳ ነው?,SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000
employee_hire_evaluation,Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products.,ከ 3000 በታች የሆኑ ምርቶችን የሚሸጡ ሱቆች እና ከ 10000 በላይ ምርቶችን የሚሸጡ ሱቆች ያሉባቸውን ወረዳዎች ይፈልጉ ።,SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000
employee_hire_evaluation,How many different store locations are there?,ምን ያህል የተለያዩ የመደብር ቦታዎች አሉ?,SELECT count(DISTINCT LOCATION) FROM shop
employee_hire_evaluation,Count the number of distinct store locations.,የተለዩ የመደብር ቦታዎችን ቁጥር ይቁጠሩ።,SELECT count(DISTINCT LOCATION) FROM shop
cre_Doc_Template_Mgt,How many documents do we have?,ስንት ሰነዶች አሉን?,SELECT count(*) FROM Documents
cre_Doc_Template_Mgt,Count the number of documents.,የሰነዶቹን ብዛት ይቁጠሩ.,SELECT count(*) FROM Documents
cre_Doc_Template_Mgt,"List document IDs, document names, and document descriptions for all documents.",ለሁሉም ሰነዶች የሰነድ መታወቂያዎችን፣ የሰነድ ስሞችን እና የሰነድ መግለጫዎችን ይዘርዝሩ።,"SELECT document_id ,  document_name ,  document_description FROM Documents"
cre_Doc_Template_Mgt,"What are the ids, names, and descriptions for all documents?",የሁሉም ሰነዶች መታወቂያዎች፣ ስሞች እና መግለጫዎች ምንድናቸው?,"SELECT document_id ,  document_name ,  document_description FROM Documents"
cre_Doc_Template_Mgt,What is the document name and template id for document with description with the letter 'w' in it?,የሰነዱ ስም እና የአብነት መታወቂያው ምንድን ነው በውስጡ &#39;w&#39; የሚል መግለጫ ያለው?,"SELECT document_name ,  template_id FROM Documents WHERE Document_Description LIKE ""%w%"""
cre_Doc_Template_Mgt,Return the names and template ids for documents that contain the letter w in their description.,በመግለጫቸው ውስጥ w ፊደል ለያዙ ሰነዶች ስሞችን እና የአብነት መታወቂያዎችን ይመልሱ።,"SELECT document_name ,  template_id FROM Documents WHERE Document_Description LIKE ""%w%"""
cre_Doc_Template_Mgt,"What is the document id, template id and description for document named ""Robbin CV""?",&quot;Robbin CV&quot; የተሰየመው የሰነድ መታወቂያ፣ አብነት መታወቂያ እና መግለጫ ምንድነው?,"SELECT document_id ,  template_id ,  Document_Description FROM Documents WHERE document_name  =  ""Robbin CV"""
cre_Doc_Template_Mgt,"Return the document id, template id, and description for the document with the name Robbin CV.",የሰነዱን መታወቂያ፣ የአብነት መታወቂያ እና የሰነዱን መግለጫ በሮቢን ሲቪ ስም ይመልሱ።,"SELECT document_id ,  template_id ,  Document_Description FROM Documents WHERE document_name  =  ""Robbin CV"""
cre_Doc_Template_Mgt,How many different templates do all document use?,ሁሉም ሰነዶች ምን ያህል የተለያዩ አብነቶች ይጠቀማሉ?,SELECT count(DISTINCT template_id) FROM Documents
cre_Doc_Template_Mgt,Count the number of different templates used for documents.,ለሰነዶች ጥቅም ላይ የዋሉ የተለያዩ አብነቶችን ቁጥር ይቁጠሩ.,SELECT count(DISTINCT template_id) FROM Documents
cre_Doc_Template_Mgt,How many documents are using the template with type code 'PPT'?,ምን ያህል ሰነዶች አብነት በ ኮድ &#39;PPT&#39; አይነት ይጠቀማሉ?,SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT'
cre_Doc_Template_Mgt,Count the number of documents that use the PPT template type.,የ PPT አብነት አይነት የሚጠቀሙትን የሰነዶች ብዛት ይቁጠሩ።,SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT'
cre_Doc_Template_Mgt,Show all template ids and number of documents using each template.,እያንዳንዱን አብነት በመጠቀም ሁሉንም የአብነት መታወቂያዎች እና የሰነዶች ብዛት አሳይ።,"SELECT template_id ,  count(*) FROM Documents GROUP BY template_id"
